	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS10c	SBS10d	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS18	SBS19	SBS20	SBS21	SBS22a	SBS22b	SBS23	SBS24	SBS25	SBS26	SBS27	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS42	SBS44	SBS45	SBS46	SBS47	SBS50	SBS51	SBS53	SBS54	SBS56	SBS57	SBS58	SBS59	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS90	SBS92	SBS93	SBS94	SBS95	SBS96	SBS97	SBS98	SBS99
Sample66	0.0	0.0	0.14860788635959946	0.05376166102426022	0.11280634297565764	0.0	0.0	0.0	0.0	0.01973769096754282	0.029348003034064634	0.0	0.0	0.0	0.0	0.0	0.014993944237570006	0.012074041367225764	0.005905835957764353	0.0	0.0	0.029060321756241195	0.0	0.0	0.023498669393754633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043680056804030504	0.0	0.0	0.0	0.0	0.00032500896512697015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016039412706238584	0.0837229635323196	0.0	0.0	0.0	0.0	0.0	0.0	0.01291527562872973	0.0	0.0	0.0010727487274940003	0.0	0.0	0.0	0.0	0.03000964171724253	0.0	0.0	0.0	0.0	0.010895940449599987	0.0	0.15804262190017102	0.02229917200537852	0.1570284371173459	0.0	0.0	0.0	0.01417432337264208	0.0
Sample67	0.0	0.0	0.06297108885357097	0.0	0.0	0.0	0.0	0.05317471017391479	0.02311972879430249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03180612233387149	0.0	0.0	0.0	0.029226015764306803	0.0	0.0	0.0	0.0	0.0	0.0	0.034745597541904046	0.0	0.046966579584459295	0.060580537890429775	0.0	0.0	0.0	0.0	0.0	0.0	0.016089393555069834	0.0	0.0	0.0	0.0	0.0	0.004553565840083255	0.0	0.0505134963607217	0.20543606701337502	0.0	0.02386265727749528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009352993728971528	0.0	0.0	0.0	0.0	0.0	0.0	0.021779907674908887	0.0	0.0	0.0	0.0	0.16948947745710746	0.02446439361201392	0.11121832566477276	0.0	0.0	0.0	0.0	0.020649340878720623
Sample68	0.0	0.0	0.19856764550144804	0.0	0.16860606189809305	0.0	0.0	0.030965997240833102	0.0	0.0	0.030877359211199596	0.0	0.0	0.0	0.0	0.0	0.0	0.05559238455422363	0.0	0.0	0.0	0.03242799460483523	0.009321844551567475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04720947227890625	0.0	0.0	0.0	0.0	0.02740522234876972	0.0	0.004688314906812021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009735585463868995	0.0	0.06855550689585777	0.0	0.0033724101732223464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034598591188841968	0.036815431175422436	0.0	0.04867750734466046	0.02894355171513396	0.14981829135297628	0.0	0.0019189330914501108	0.01299643964378089	0.0	0.03004418692805438
Sample69	0.0	0.0	0.01715671606780012	0.0	0.05505340720640411	0.0	0.0	0.029288095492863042	0.0	0.0	0.07697766138153042	0.0	0.0	0.0	0.0	0.0	0.03437871252012804	0.035517286528219866	0.022482801285784535	0.0	0.0	0.014584165808191357	0.0	0.0	0.011412388439818769	0.0	0.0	0.0	0.0	0.0	0.0	0.021028019222973655	0.0	0.0	0.0	0.0	0.008979279428147257	0.0	0.0	0.0	0.03572656744650209	0.0	0.023170843704616535	0.0	0.012148215894824453	0.0	0.0	0.06892563696190401	0.0	0.0	0.0	0.0317504768996082	0.0	0.0	0.0	0.0	0.0	0.039861624991391925	0.0	0.0	0.0	0.0	0.0	0.0	0.014867634353448124	0.0	0.03571011384091642	0.0	0.0	0.19044204901637	0.018797739735099378	0.1771166131948869	0.0	0.0	0.0	0.0	0.024623950578570784
Sample70	0.0	0.0	0.056553493259193566	0.0	0.16605441770470608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017184418767415586	0.0	0.0	0.03650659332974888	0.011939653092629874	0.0	0.02375337292491244	0.0	0.0	0.0	0.0	0.027570957600119246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01302731049201867	0.0	0.03667471300786432	0.0	0.07341177948141342	0.0	0.0	0.0774446537766683	0.0	0.0	0.0	0.0016670659260026343	0.0	0.0	0.0	0.0	0.006712539554997723	0.038579957700510356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02132706980589469	0.0	0.13848500917419898	0.0	0.22303893199140926	0.0	0.0	0.016523386306954668	0.0	0.013544676103341214
Sample71	0.0	0.0	0.022447379748723014	0.0	0.18751661470671116	0.0	0.0	0.0	0.0	0.019143681392640374	0.049987288723750585	0.0	0.0	0.0	0.0	0.0	0.0	0.0025798523993232317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02246158038814454	0.0	0.0	0.0	0.0	0.06187119888911029	0.009097096670083706	0.0	0.0	0.0	0.0	0.034090772786387606	0.0	0.0	0.0	0.0	0.0	0.015017916624784756	0.00768298854869073	0.0	0.040836130109160935	0.11502614810702352	0.0	0.0	0.0	0.0	0.031679164705506614	0.0	0.0	0.0	0.005493305618042862	0.0	0.0	0.02274378930552376	0.011199924768207635	0.0	0.010180724267685296	0.0	0.03976673838255818	0.0	0.0	0.0	0.0	0.11961403667682663	0.0	0.1406743318836375	0.0	0.00566439631368748	0.0	0.0	0.025224938983789736
Sample72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019201255683932224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018922161552258777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10344839103066379	0.035316515791179094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00909857705298929	0.0	0.06149985630041631	0.0	0.02735829125888825	0.0	0.0	0.0	0.0	0.003876816229337546	0.0	0.0	0.0	0.0	0.0	0.01057667411157095	0.0	0.0	0.0	0.0	0.05237054658411681	0.0	0.019285796992207897	0.0	0.0	0.0495780556464735	0.0	0.28820959751265485	0.016888096465810985	0.24359548772534811	0.0	0.0448375196854509	0.013217490492239681	0.0	0.0
Sample73	0.0	0.0	0.0	0.0	0.006595053380520297	0.0	0.0	0.0	0.0	0.02509544392099061	0.04769976358243623	0.0	0.0	0.0	0.0	0.0	0.0	0.015725364756270527	0.00025954960931923377	0.0	0.0	0.04715501326167153	0.013406347650292008	0.0	0.05603996958415301	0.004893181238535839	0.0	0.0	0.0	0.0	0.0	0.05684466208155536	0.0	0.0	0.0	0.0	0.0	0.008015690909004732	0.0	0.0	0.0	0.0	0.0	0.0	0.09077971842273865	0.0	0.0	0.17178373256612323	0.0	0.022207644444969143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032688132768639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19451420025314045	0.029898534177760915	0.17639799739187917	0.0	0.0	0.0	0.0	0.0
Sample74	0.0	0.0	0.04248242902232375	0.0	0.005158404164783225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024700219000093893	0.010799550052918364	0.0	0.0	0.0	0.006864297069718006	0.0	0.0668692010270812	0.0	0.0	0.0	0.0	0.0	0.0	0.0731061374474119	0.0	0.0	0.0	0.0	0.0032721376865100164	0.02579151365702416	0.0	0.0	0.004781106902517839	0.0	0.0	0.0	0.003923918042101648	0.0	0.03337603427918664	0.07828071005813483	0.0	0.0	0.0	0.008225808737596424	0.0	0.0	0.0	0.0	0.0	0.043254867494924666	0.0	0.0	0.0	0.0	0.011894070527370303	0.0	0.04347506823923368	0.0	0.0	0.0	0.0	0.17923357638841717	0.04600808069171969	0.2455951934884762	0.0	0.05902494214711538	0.0	0.0	0.006112930975425372
Sample75	0.0	0.0	0.15481840429640564	0.0	0.06240763051609392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01482456407430467	0.0	0.0	0.004764645819721872	0.016003586919489585	0.0	0.007205305959200464	0.017243705408095573	0.0	0.0	0.0	0.0	0.0	0.0	0.029362631770556154	0.0	0.026019698496707707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06052216481153406	0.1062642247286152	0.0	0.023712456550487523	0.0	0.040916464354604096	0.0	0.0	0.0	0.0	0.0	0.0	0.013973779419850802	0.0419131515391501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1603561004073045	0.0	0.19727296294755473	0.0	0.0	0.01535591161395214	0.0	0.007062610366371199
Sample76	0.0	0.0	0.08797585615973465	0.0	0.20991340949326356	0.0	0.0	0.0	0.0	0.011398745526159226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375689033582833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022622056055389472	0.0	0.019826721972018752	0.0	0.0	0.0	0.03509137489198477	0.0	0.0	0.0	0.0	0.0	0.020226710769991184	0.0	0.051536861359175	0.042013208231885195	0.0	0.05219061017416805	0.0	0.013336283108561194	0.0	0.0	0.0	0.0	0.01207681190474445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18195365248207612	0.0	0.1843338680740961	0.0	0.024068320737225035	0.0028848262888323687	0.0	0.024793792434866412
Sample77	0.0	0.0	0.0	0.02074473094658721	0.22485118984400135	0.0	0.0	0.0	0.0	0.0	0.03113279802237301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017173927002489705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042411519182718585	0.0	0.0	0.0	0.005916311452248946	0.01817224382895057	0.0	0.0	0.0	0.0	0.0	0.0	0.057308236572471395	0.0	0.0	0.19883817446717253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010054426399560926	0.0032860121780260527	0.0	0.0	0.0	0.018284742811269433	0.010912650480324802	0.0	0.024568414747609534	0.0	0.0	0.020608878386536637	0.0	0.07908969324956099	0.0	0.15824995326294314	0.0	0.011269108959251258	0.010155286968796884	0.0	0.03697170123710699
Sample78	0.0	0.0	0.0684465093773003	0.012302866830423287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052856948037152844	0.0	0.0	0.0	0.030702398260804245	0.0	0.0	0.01879095852547125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006714523226885057	0.0	0.0	0.0	0.0	0.02448506768870494	0.0	0.0	0.0	0.0	0.0	0.0	0.05761338777149805	0.0	0.0	0.3075137770131599	0.0	0.0	0.0	0.0034087962224510202	0.0	0.0	0.0	0.0	0.0	0.005860897212757251	0.0	0.0	0.023240152849861872	0.019256228437192834	0.0	0.0	0.01035109121615057	0.0	0.0	0.06727870975237078	0.0	0.07652109016720048	0.0	0.19319379634297118	0.0	0.0	0.020860512794178998	0.0	0.0006022882734651471
Sample79	0.0	0.0	0.16238047159089244	0.01881724747179593	0.06096912866702092	0.0	0.0	0.0	0.0	0.0	0.06849381400679512	0.0	0.0	0.0	0.0	0.0	0.038627618212396624	0.019961254087072746	0.0	0.0	0.0	0.05907183121613038	0.0	0.0	0.0	0.029333474222067453	0.0	0.00642625028085599	0.0	0.026968800014582985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002430252121236172	0.0	0.0	0.0	0.0	0.020593836449458086	0.0	0.06397106690179588	0.0	0.0	0.04219586923295471	0.0	0.0	0.0	0.020989891682795272	0.0	0.0	0.0	0.0	0.033707118322741106	0.026549917469920286	0.0	0.0	0.0	0.0	0.0	0.0	0.002143880647820451	0.0	0.0	0.0	0.0	0.17614188086989568	0.0	0.07524214014510447	0.0	0.025887786325669754	0.0	0.0	0.019096470060997735
Sample80	0.0	0.0	0.04685746808063986	0.0	0.06591014907156692	0.0	0.0	0.0	0.0	0.0	0.06396055011444712	0.0	0.0	0.0	0.0	0.0	0.00020022346928272447	0.012437255736568772	0.0	0.0	0.0	0.04822262551126036	0.011659435126435604	0.0	0.04205906913274477	0.005984227506193563	0.0	0.026160205446232487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023303572143187064	0.05429663042050373	0.01913809749029883	0.0	0.010871921469670146	0.0	0.0	0.0	0.0	0.0	0.006455431295510311	0.16925977872381684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003849122340694229	0.0	0.0	0.0	0.0	0.0	0.0	0.01373299755552477	0.0	0.0	0.0	0.0	0.1137436326605587	0.019075811763684412	0.18314505842287035	0.0	0.01620298190104469	0.0	0.0	0.043473754617263646
Sample81	0.0	0.0	0.18684668360262743	0.0	0.013203072007838825	0.0	0.0	0.0	0.0	0.0	0.05789560369165956	0.0	0.0	0.0	0.0	0.0	0.0	0.0029174319663392134	0.0	0.0	0.0	0.08204002161999055	0.0	0.0	0.016263506244581224	0.0	0.0	0.0	0.0	0.0	0.0	0.05875710455655123	0.0	0.0	0.0	0.0	0.0	0.07573586579352105	0.0	0.0	0.0	0.0	0.0	0.0	0.0013616699060607	0.0	0.016900927466487484	0.09775103561941419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025710451648701612	0.0	0.0	0.0	0.0	0.0	0.0	0.0017514683122524994	0.0	0.008253549680206265	0.0	0.0	0.149798074149831	0.0	0.16510695548426907	0.0	0.0	0.011147153997139595	0.0	0.028559424252528345
Sample82	0.0	0.0	0.23060064599086422	0.0	0.06862706121246787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03434339023953254	0.0	0.0	0.0	0.08377699073026677	0.0	0.0	0.029797686337558832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05199743158293289	0.0	0.0	0.04981698725200544	0.0	0.0	0.0	0.0	0.0	0.004505342820902593	0.1004887384635966	0.0	0.0	0.0	0.0	0.0	0.0	0.011594671117168118	0.0	0.01731912781279179	0.02743626544257303	0.0	0.0	0.0	0.0	0.002975972958631005	0.0	0.048698437443349965	0.0	0.0	0.0	0.0	0.024001558285304796	0.0480251286398079	0.1266591959229179	0.0	0.007175911269390016	0.0321594564779378	0.0	0.0
Sample83	0.0	0.0	0.024542008575608013	0.05703945006191695	0.03206052460683243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011771017090351936	0.010468393978757455	0.0	0.0	0.021208848003401552	0.0	0.0	0.01956326332378814	0.044932710700971296	0.0	0.01621899636538364	0.0	0.0	0.0	0.02599514692938632	0.0	0.0	0.0	0.0	0.0	0.05183350996887859	0.0	0.0	0.0	0.0	0.05318602172873203	0.0	0.09064666000834769	0.0	0.009267775451196315	0.11427244333559844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003665279492692454	0.009115961131208206	0.0	0.0	0.018954186375916345	0.0	0.0	0.0	0.023148735279942705	0.0	0.0	0.0	0.0	0.19254590277765404	0.0	0.11837008715976988	0.0	0.03449352868631141	0.0	0.0	0.016699548967354053
Sample84	0.0	0.0	0.05788770362146769	0.0	0.14186581488892266	0.0	0.0	0.0	0.0	0.0	0.03470992299606249	0.0	0.0	0.0	0.0	0.0	0.0	0.023558222703302014	0.0	0.0	0.0	0.035093060909260766	0.0	0.0	0.041066008379301515	0.0	0.0	0.0	0.0	0.0	0.0	0.03321846543978866	0.05010978956974474	0.0	0.0	0.0	0.0010249666225982709	0.03804043199326572	0.0	0.0	0.0	0.0	0.0	0.0	0.1100738899480603	0.0	0.0433037736555948	0.04548761633755627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0327003311859878	0.02385791156930497	0.0	0.0	0.0	0.0	0.0	0.0	0.003966480038678849	0.0	0.0	0.0	0.0	0.08327112273094435	0.0	0.17866904429497643	0.0	0.0	0.02209544311518164	0.0	0.0
Sample85	0.0	0.0	0.0	0.0	0.18982610462400656	0.0	0.0	0.014154601910953595	0.0	0.007834969281722715	0.05214456250420035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006667138842447769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004423920309678778	0.0	0.0	0.0	0.0	0.08661214119792512	0.0	0.05882234694450333	0.01801153682174071	0.0	0.1178187012285146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010717542051744982	0.0	0.0	0.006968178910902612	0.0	0.0	0.0	0.0	0.0	0.0	0.015745620699890658	0.0	0.18798758404889793	0.0	0.16883793699537178	0.0	0.0026893184623623567	0.03088001668511459	0.007489106198019897	0.012368672282001659
Sample86	0.0	0.0	0.14991071666901307	0.01605577052558527	0.1424296368618761	0.0	0.0	0.0	0.0	0.029034981279358132	2.1218518806601127e-05	0.0	0.0	0.0	0.0	0.0	0.012224891366659075	0.0	0.0	0.0	0.0	0.034223374206112024	0.0	0.0	0.048830516804800085	0.020154482250468318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004058690776104258	0.0	0.0	0.032882999745613935	0.10657284932376342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01513774636708711	0.0	0.017981500978486026	0.0	0.02251923808078915	0.0	0.0	0.12893129108026366	0.0	0.16649671730319654	0.0	0.04980044114274955	0.0027329367192676403	0.0	0.0
Sample87	0.0	0.0	0.1089186512574831	0.030357654553379545	0.24052964598721555	0.0	0.0	0.023285828374795897	0.0	0.0	0.02426602688659805	0.0	0.0	0.0	0.0	0.0	0.0	0.022414098501850194	0.02171632028320983	0.0	0.0	0.025390602184837536	0.016671060271751945	0.0	0.03230481792221375	0.009034039775601266	0.0	0.0	0.0	0.0	0.026830101884562453	0.0	0.0	0.0	0.0	0.0	0.0	0.006283299634478183	0.0	0.0	0.0	0.0	0.0	0.0	0.03941375723899871	0.0	0.0	0.1528523447621568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036949260183707	0.0	0.003761715794218205	0.0	0.0	0.0	0.005210286222654333	0.0	0.0	0.06732904709015532	0.0	0.10648144119013238	0.0	0.0	0.0	0.0	0.0
Sample88	0.0	0.0	0.16086920241969455	0.0	0.16718970235251035	0.0	0.0	0.0	0.0	0.0	0.025336493959944393	0.0	0.0	0.0	0.0	0.0	0.0	0.02677818514516123	0.01036207545909841	0.0	0.0	0.021426558461475162	0.0	0.0	0.0	0.0	0.0	0.015059528271527536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18671508336750567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010608742231377243	0.0	0.0	0.0	0.0	0.190509301823901	0.004154231692676504	0.12735475069117155	0.0	0.04654050601381441	0.0	0.0	0.007095638110141815
Sample89	0.0	0.0	0.0815545031971573	0.02709707341154569	0.23229787622026435	0.0	0.0	0.0	0.0	0.0	0.03939876214793867	0.0	0.0	0.0	0.0	0.0	0.0	0.06269579934215375	0.0	0.0	0.0	0.027759473346963975	0.0	0.0	0.022076847353255834	0.0	0.0	0.0	0.0	0.0	0.0	0.0458396217571596	0.0	0.0	0.0	0.0	0.0	0.037393671939995	0.0	0.0	0.0	0.0	0.0	0.0	0.057467439396782144	0.0	0.0	0.057064774980002536	0.0	0.0	0.0	0.0	0.0032668391689254406	0.0	0.0	0.0	0.012357678939522472	0.022087393911802613	0.0	0.0	0.0	0.0	0.0076734834435619416	0.0	0.019730449020973314	0.0	0.0	0.0	0.0	0.0	0.0	0.15155075744137333	0.0	0.021832288968619707	0.029571943461339095	0.0	0.04128332255066342
Sample90	0.0	0.0	0.19398769351085332	0.0	0.07095503246878579	0.0	0.0	0.0	0.0	0.0	0.0346370775371327	0.0	0.0	0.0	0.0	0.0	0.0	0.0496396999866356	0.0	0.0	0.0	0.057969647907447144	0.017470946780270096	0.0	0.0	0.0	0.0	0.0	0.0	0.05564070374139287	0.0	0.0	0.0	0.0	0.0	0.0	0.00011650396506420011	0.032616896103434365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016051028486625252	0.08182031078281818	0.0	0.022600359870215032	0.0	0.030741212627290126	0.0	0.0	0.0	0.0	0.02330576524619601	0.02982823127554627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13905597966470415	0.0	0.13691472608637525	0.0	0.0	0.0	0.0	0.00664818395921365
Sample91	0.0	0.0	0.014578068388485774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06786664561031536	0.012709226603018146	0.0	0.0	0.0645795564691421	0.0	0.0	0.0	0.030695632257870066	0.0	0.03334257018564157	0.0	0.0	0.0450344497346516	0.0	0.0	0.0	0.0	0.07690076505918694	0.06437908366442725	0.047391545547873476	0.0	0.0	0.024680423785318515	0.0	0.0	0.0	0.10867339851457705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014946348494603771	0.04052943964695632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009131196061643587	0.014282810601792387	0.0	0.06284791628671332	0.07986077910418303	0.18426855082570098	0.0	0.00330159315789862	0.0	0.0	0.0
Sample92	0.0	0.0	0.11328986577166898	0.0	0.1163549234932704	0.0	0.0	0.0	0.0	0.013059016025473791	0.0031603813746292793	0.0	0.0	0.0	0.0	0.0	0.0	0.051223161726936715	0.011752673830975863	0.0	0.0	0.012161522710116253	0.0	0.0	0.012673354899119816	0.0	0.0	0.0	0.0	0.0	0.0	0.07869451322169452	0.0	0.0	0.0	0.027733620593713017	0.0	0.00443201008131257	0.0	0.0	0.0	0.0	0.023277587211336555	0.0	0.005993303028303552	0.0	0.00415008141998364	0.14087657795900405	0.0	0.007584983370713159	0.0	0.0	0.0	0.0	0.0	0.0	0.01032847251624658	0.000391361526619384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022876217374536247	0.0	0.08501291025619855	0.0	0.2344389975523955	0.0	0.0	0.020534464055751406	0.0	0.0
Sample93	0.0	0.0	0.18383733810757774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02307475296973736	0.01827204785642312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036068181146662256	0.0	0.0	0.0	0.0	0.0	0.010076133352892046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764840310262197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014452478009777229	0.0	0.0	0.015876191391287705	0.0	0.0	0.0	0.020148243630472157	0.0	0.01822167292582554	0.021898625293192232	0.0	0.18025024670969111	0.0	0.27130573863400226	0.0	0.0	0.0	0.0	0.010034318946239552
Sample94	0.0	0.0	0.14700484917026763	0.0	0.13290570981490812	0.0	0.0	0.0	0.02420293593134698	0.0	0.03465345458258171	0.0	0.0	0.0	0.0	0.0	0.01112562693438711	0.054941814420965844	0.0	0.0	0.0	0.07458105575736673	0.004403756587750335	0.0	0.00740370726360504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833115989262675	0.04850588294092823	0.0	0.0	0.008811803606490993	0.0	0.0	0.009264010329588755	0.0	0.0	0.03925260673459956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008452686273258998	0.021148738462299265	0.0	0.0	0.0	0.0	0.0	0.0	0.009114407922039476	0.0	0.0	0.0	0.0	0.058431350378547145	0.0	0.22248400396280063	0.0	0.0	0.0	0.0	0.0
Sample95	0.0	0.0	0.08954764660468409	0.008734535189784806	0.057469737975700146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05878517452080472	0.0	0.0	0.0	0.03410173492048678	0.0	0.010226741871379614	0.0	0.0	0.0	0.0	0.04830486083065084	0.0	0.0	0.0	0.0	0.03557353240338748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03980394102628811	0.08636037892952728	0.0	0.0	0.02988155746924821	0.009868109357004775	0.0	0.0	0.0	0.0	0.0	0.01942385913811122	0.0	0.0	0.0	0.0	0.0	0.0	0.024932579278406506	0.0	0.012271415419244206	0.08773641471377266	0.0	0.1752629650982517	0.0	0.1208611407944951	0.0	0.0	0.0481484539651975	0.0	0.0027052204935743545
Sample96	0.0	0.0	0.1329626606765264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06482019594438637	0.0	0.0	0.0	0.0	0.0	0.0	0.029956707951759753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039036305601939235	0.0	0.0	0.0	0.0	0.0	0.0	0.05975631129429422	0.0	0.0	0.0	0.03346197416532631	0.036064020756548215	0.0	0.0	0.0	0.0	0.0	0.024291677200623224	0.06473656696054554	0.0	0.0	0.06318490038388723	0.0	0.0	0.0	0.0	0.0	0.0	0.009169720499377601	0.0	0.0	0.010357037487924622	0.0	0.0	0.0	0.0	0.021757013056622494	0.0	0.024278518725311123	0.0	0.0	0.0	0.0	0.11263346380272674	0.0	0.24905323538364013	0.0	0.0	0.02447969010856068	0.0	0.0
Sample97	0.0	0.0	0.044200513670398726	0.0669042415635731	0.004563441143937138	0.0	0.0	0.0	0.0	0.0	0.011974027707176224	0.0	0.0	0.0	0.0	0.0	0.0	0.07130907800829807	0.0	0.0	0.0	0.049587540570314254	0.0	0.0	0.039547289586987396	0.0	0.0	0.0	0.0	0.0	0.0	0.057849718498929344	0.018574472815252277	0.0	0.0	0.0	0.0	0.037744705447120316	0.0	0.0	0.0	0.0	0.0	0.0	0.057871212868054314	0.0	0.016624729346136957	0.14871011634424566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014267648538789722	0.0	0.06121125591832647	0.0	0.0	0.0	0.012228256636047916	0.0	0.0	0.0986355691416315	0.0	0.14809958313461136	0.0	0.040096599060169165	0.0	0.0	0.0
Sample98	0.0	0.0	0.2259883965486751	0.0	0.15175545834753615	0.0	0.0	0.0	0.0	0.0	0.0018143594174016644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04282030780806974	0.02131658243581222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05116458328133057	0.0	0.0	0.0	0.0158012897391903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013776728795245169	0.12263766750879015	0.0	0.0	0.0	0.00711698270141153	0.0006314780620622901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004021531028879742	0.0	0.0	0.0	0.0	0.0	0.0	0.027830534809725433	0.0	0.10249363148483087	0.020583069697174813	0.19024739833386428	0.0	0.0	0.0	0.0	0.0
